num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S010688,2024-03-24T03:45:00Z,AVDA. DAROCA 94,94,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,445481.844,4475109.33,true,false
2024S010700,2024-03-24T04:42:00Z,CALL. MARIA DE MOLINA 39,39,5,CHAMARTÍN,Colisión múltiple,Se desconoce,Turismo,Conductor,De 21 a 24 años,Hombre,0,Desconocido,442361.873,4476544.126,false,false
2024S010700,2024-03-24T04:42:00Z,CALL. MARIA DE MOLINA 39,39,5,CHAMARTÍN,Colisión múltiple,Se desconoce,Turismo,Conductor,De 21 a 24 años,Hombre,0,Desconocido,442361.873,4476544.126,false,false
2024S010700,2024-03-24T04:42:00Z,CALL. MARIA DE MOLINA 39,39,5,CHAMARTÍN,Colisión múltiple,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,0,Desconocido,442361.873,4476544.126,false,false
2024S010700,2024-03-24T04:42:00Z,CALL. MARIA DE MOLINA 39,39,5,CHAMARTÍN,Colisión múltiple,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,0,Desconocido,442361.873,4476544.126,false,false
2024S010701,2024-03-24T05:14:00Z,CALL. MARIA DE MOLINA / CALL. VELAZQUEZ,23,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,442072.2,4476564.928,false,false
2024S010701,2024-03-24T05:14:00Z,CALL. MARIA DE MOLINA / CALL. VELAZQUEZ,23,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,442072.2,4476564.928,false,false
2024S010702,2024-03-24T05:15:00Z,CALL. SANTA ENGRACIA / CALL. GARCIA DE PAREDES,101,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,440674.461,4476458.007,false,false
2024S010702,2024-03-24T05:15:00Z,CALL. SANTA ENGRACIA / CALL. GARCIA DE PAREDES,101,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440674.461,4476458.007,false,false
2024S010719,2024-03-24T06:15:00Z,CALL. PICO DE LOS ARTILLEROS / CALL. PICO DE LOS ARTILLEROS,162,14,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,0,Desconocido,445415.484,4472549.654,true,false
2024S010723,2024-03-24T06:20:00Z,CALL. CATALINA SUAREZ 12A,12A,3,RETIRO,Alcance,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,0,Desconocido,442958.406,4472463.964,false,false
2024S010723,2024-03-24T06:20:00Z,CALL. CATALINA SUAREZ 12A,12A,3,RETIRO,Alcance,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,442958.406,4472463.964,false,false
2024S010731,2024-03-24T07:00:00Z,CALL. CRISTO DE LA VEGA / CALL. DOCTOR TOLOSA LATOUR,5,12,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,0,Desconocido,440559.412,4470039.898,false,false
2024S010731,2024-03-24T07:00:00Z,CALL. CRISTO DE LA VEGA / CALL. DOCTOR TOLOSA LATOUR,5,12,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,440559.412,4470039.898,false,false
2024S010733,2024-03-24T06:45:00Z,PLAZA. CUZCO / AVDA. ALBERTO ALCOCER,0,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,0,Desconocido,441501.652,4478895.288,true,false
2024S010736,2024-03-24T06:45:00Z,CALL. FUENTE CARRANTONA FAROLA 37,25,14,MORATALAZ,Caída,Despejado,Ciclomotor,Conductor,De 25 a 29 años,Hombre,0,Desconocido,446775.793,4473976.323,true,false
2024S010738,2024-03-24T07:15:00Z,AVDA. AZALEAS / AVDA. ARROYO DEL SANTO,39,16,HORTALEZA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,447316.91,4478114.261,false,false
2024S010740,2024-03-24T08:20:00Z,PASEO. CASTELLANA 110,110,5,CHAMARTÍN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441432.682,4477572.317,false,false
2024S010740,2024-03-24T08:20:00Z,PASEO. CASTELLANA 110,110,5,CHAMARTÍN,Alcance,Despejado,Otros vehículos con motor,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441432.682,4477572.317,false,false
2024S010741,2024-03-24T07:17:00Z,CALL. FINLANDIA 8,8,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Sin especificar,Conductor,Desconocido,Desconocido,0,Desconocido,448865.019,4474814.959,false,false
2024S010741,2024-03-24T07:17:00Z,CALL. FINLANDIA 8,8,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,448865.019,4474814.959,false,false
2024S010764,2024-03-24T09:00:00Z,CALL. ESTEBAN MORA 45,45,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Todo terreno,Conductor,Desconocido,Desconocido,0,Desconocido,444548.776,4476692.28,false,false
2024S010764,2024-03-24T09:00:00Z,CALL. ESTEBAN MORA 45,45,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,444548.776,4476692.28,true,false
2024S010770,2024-03-24T09:50:00Z,AVDA. MANOTERAS / AUTOV. A-1,56,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,443023.35,4482260.587,false,false
2024S010771,2024-03-24T09:20:00Z,CALL. JUAN IGNACIO LUCA DE TENA 1,1,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,0,Desconocido,446015.261,4477580.052,false,false
2024S010771,2024-03-24T09:20:00Z,CALL. JUAN IGNACIO LUCA DE TENA 1,1,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,446015.261,4477580.052,false,false
2024S010771,2024-03-24T09:20:00Z,CALL. JUAN IGNACIO LUCA DE TENA 1,1,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,446015.261,4477580.052,false,false
2024S010774,2024-03-24T11:00:00Z,CALL. ALCALA 351,351,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,445208.724,4476148.891,false,false
2024S010774,2024-03-24T11:00:00Z,CALL. ALCALA 351,351,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,445208.724,4476148.891,false,false
2024S010776,2024-03-24T13:45:00Z,CALL. CALLEJO / CALL. GREGORIO NAVAS,40,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,0,Desconocido,443193.314,4471132.194,true,false
2024S010776,2024-03-24T13:45:00Z,CALL. CALLEJO / CALL. GREGORIO NAVAS,40,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,0,Desconocido,443193.314,4471132.194,false,false
2024S010779,2024-03-24T14:30:00Z,AUTOV. M-30 04XC60,04XC60,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,0,Desconocido,443979.327,4477368.474,false,false
2024S010779,2024-03-24T14:30:00Z,AUTOV. M-30 04XC60,04XC60,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,0,Desconocido,443979.327,4477368.474,false,false
2024S010781,2024-03-24T14:50:00Z,AUTOV. M-30 04XC80,04XC80,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,444046.825,4477213.357,false,false
2024S010781,2024-03-24T14:50:00Z,AUTOV. M-30 04XC80,04XC80,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,444046.825,4477213.357,false,false
2024S010782,2024-03-24T15:45:00Z,AVDA. HELLIN / CALL. CONSUELO RUBIO,11,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,0,Desconocido,447780.814,4475703.514,false,false
2024S010783,2024-03-24T18:15:00Z,CALL. PRINCIPE DE VERGARA / PLAZA. MARQUES DE SALAMANCA,52,4,SALAMANCA,Caída,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442357.101,4475811.442,false,false
2024S010783,2024-03-24T18:15:00Z,CALL. PRINCIPE DE VERGARA / PLAZA. MARQUES DE SALAMANCA,52,4,SALAMANCA,Caída,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442357.101,4475811.442,false,false
2024S010784,2024-03-24T17:10:00Z,CALL. VALMOJADO 37,37,10,LATINA,Choque contra obstáculo fijo,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,0,Desconocido,435792.292,4472173.079,false,false
2024S010784,2024-03-24T17:10:00Z,CALL. VALMOJADO 37,37,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,435792.292,4472173.079,false,false
2024S010784,2024-03-24T17:10:00Z,CALL. VALMOJADO 37,37,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,435792.292,4472173.079,false,false
2024S010785,2024-03-24T18:10:00Z,CALL. CARLOS MARTIN ALVAREZ 26,26,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,0,Desconocido,443725.09,4471254.41,false,false
2024S010785,2024-03-24T18:10:00Z,CALL. CARLOS MARTIN ALVAREZ 26,26,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,443725.09,4471254.41,false,false
2024S010785,2024-03-24T18:10:00Z,CALL. CARLOS MARTIN ALVAREZ 26,26,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,443725.09,4471254.41,false,false
2024S010786,2024-03-24T18:45:00Z,CALL. FOBOS 15,15,14,MORATALAZ,Choque contra obstáculo fijo,Despejado,Todo terreno,Conductor,Desconocido,Desconocido,0,Desconocido,446180.565,4473437.203,false,false
2024S010786,2024-03-24T18:45:00Z,CALL. FOBOS 15,15,14,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,446180.565,4473437.203,true,false
2024S010788,2024-03-24T19:00:00Z,CALL. PRINCESA 87,87,9,MONCLOA-ARAVACA,Alcance,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,0,Desconocido,439059.225,4476143.579,false,false
2024S010788,2024-03-24T19:00:00Z,CALL. PRINCESA 87,87,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,0,Desconocido,439059.225,4476143.579,false,false
2024S010791,2024-03-24T15:00:00Z,CALL. SAN BERNARDO / CALL. GRAN VIA,12,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,0,Desconocido,439958.89,4474778.498,false,false
2024S010791,2024-03-24T15:00:00Z,CALL. SAN BERNARDO / CALL. GRAN VIA,12,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,0,Desconocido,439958.89,4474778.498,false,false
2024S010792,2024-03-24T19:30:00Z,CALL. ARROYO FONTARRON / CALL. ENCOMIENDA DE PALACIOS,107,14,MORATALAZ,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,445064.67,4472359.503,false,false
2024S010792,2024-03-24T19:30:00Z,CALL. ARROYO FONTARRON / CALL. ENCOMIENDA DE PALACIOS,107,14,MORATALAZ,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,445064.67,4472359.503,false,false
2024S010793,2024-03-24T20:22:00Z,AVDA. RAFAELA YBARRA 52,52,12,USERA,Alcance,Se desconoce,Furgoneta,Conductor,De 30 a 34 años,Hombre,0,Desconocido,439569.527,4470013.429,false,false
2024S010793,2024-03-24T20:22:00Z,AVDA. RAFAELA YBARRA 52,52,12,USERA,Alcance,Se desconoce,Turismo,Conductor,De 40 a 44 años,Hombre,0,Desconocido,439569.527,4470013.429,false,false
2024S010794,2024-03-24T18:45:00Z,CALL. ARROYO DEL OLIVAR / CALL. CARLOS MARTIN ALVAREZ,60,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,443861.315,4471462.597,false,false
2024S010794,2024-03-24T18:45:00Z,CALL. ARROYO DEL OLIVAR / CALL. CARLOS MARTIN ALVAREZ,60,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Vehículo articulado,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,443861.315,4471462.597,false,false
2024S010796,2024-03-24T21:20:00Z,PLAZA. EMPERADOR CARLOS V / -----,3,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441304.137,4473334.792,true,false
2024S010797,2024-03-24T20:00:00Z,CALL. SAN BARTOLOME / CALL. AUGUSTO FIGUEROA,1,1,CENTRO,Choque contra obstáculo fijo,Despejado,Autobús,Conductor,De 30 a 34 años,Hombre,0,Desconocido,440763.563,4474861.076,false,false
2024S010798,2024-03-24T20:30:00Z,CALL. CARLOS MARTIN ALVAREZ / CALL. MARTINEZ DE LA RIVA,1,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,443585.808,4471031.461,false,false
2024S010798,2024-03-24T20:30:00Z,CALL. CARLOS MARTIN ALVAREZ / CALL. MARTINEZ DE LA RIVA,1,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,443585.808,4471031.461,false,false
2024S010799,2024-03-24T21:15:00Z,AUTOV. M-30 09NL00 C-1 LATERAL PK 9,09NL00,3,RETIRO,Alcance,Se desconoce,Turismo,Conductor,De 18 a 20 años,Mujer,0,Desconocido,443536.784,4473134.164,false,false
2024S010799,2024-03-24T21:15:00Z,AUTOV. M-30 09NL00 C-1 LATERAL PK 9,09NL00,3,RETIRO,Alcance,Se desconoce,Turismo,Conductor,De 45 a 49 años,Hombre,0,Desconocido,443536.784,4473134.164,false,false
2024S010802,2024-03-24T21:20:00Z,AVDA. ARCENTALES / CALL. AJOFRIN,7,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,446931.329,4475277.131,false,false
2024S010803,2024-03-24T22:40:00Z,CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA,1,4,SALAMANCA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,442287.964,4474898.853,false,false
2024S010803,2024-03-24T22:40:00Z,CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA,1,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,442287.964,4474898.853,false,false
2024S010806,2024-03-24T23:45:00Z,AVDA. BURGOS / AVDA. PIO XII,1,5,CHAMARTÍN,Colisión lateral,Se desconoce,Turismo,Conductor,De 35 a 39 años,Mujer,0,Desconocido,442710.6,4480420.006,false,false
2024S010806,2024-03-24T23:45:00Z,AVDA. BURGOS / AVDA. PIO XII,1,5,CHAMARTÍN,Colisión lateral,Se desconoce,Turismo,Conductor,De 40 a 44 años,Mujer,0,Desconocido,442710.6,4480420.006,false,false
2024S010807,2024-03-24T22:15:00Z,CALL. MARQUES DE TOCA / CALL. SANTA ISABEL,14,1,CENTRO,Caída,Despejado,VMU eléctrico,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,440917.571,4473460.298,false,false
2024S010812,2024-03-24T06:55:00Z,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,1,1,CENTRO,Caída,Despejado,VMU eléctrico,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,438844.785,4474101.14,true,false
2024S010812,2024-03-24T06:55:00Z,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,1,1,CENTRO,Caída,Despejado,VMU eléctrico,Peatón,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,438844.785,4474101.14,false,false
2024S010812,2024-03-24T06:55:00Z,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,1,1,CENTRO,Caída,Despejado,VMU eléctrico,Peatón,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,438844.785,4474101.14,false,false
2024S010831,2024-03-24T11:39:00Z,AEROP. TERMINAL T-4 0,0,21,BARAJAS,Atropello a persona,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,449551.884,4482795.215,false,false
2024S010831,2024-03-24T11:39:00Z,AEROP. TERMINAL T-4 0,0,21,BARAJAS,Atropello a persona,Despejado,Turismo,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,449551.884,4482795.215,false,false
2024S010841,2024-03-24T21:45:00Z,AUTOV. M-30 08NL40,08NL40,3,RETIRO,Alcance,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,0,Desconocido,443774.823,4473673.154,false,false
2024S010841,2024-03-24T21:45:00Z,AUTOV. M-30 08NL40,08NL40,3,RETIRO,Alcance,Nublado,Turismo,Conductor,De 25 a 29 años,Mujer,0,Desconocido,443774.823,4473673.154,false,false
2024S010848,2024-03-24T17:35:00Z,CALL. PINAR DE SAN JOSE / AVDA. HOSPITALIDAD,102,10,LATINA,Atropello a persona,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,434160.578,4468235.387,false,false
2024S010848,2024-03-24T17:35:00Z,CALL. PINAR DE SAN JOSE / AVDA. HOSPITALIDAD,102,10,LATINA,Atropello a persona,Despejado,Turismo,Peatón,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,434160.578,4468235.387,false,false
2024S010848,2024-03-24T17:35:00Z,CALL. PINAR DE SAN JOSE / AVDA. HOSPITALIDAD,102,10,LATINA,Atropello a persona,Despejado,Turismo,Peatón,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,434160.578,4468235.387,false,false
2024S010944,2024-03-24T13:15:00Z,CALL. GUATEMALA / CALL. PUERTO RICO,8,5,CHAMARTÍN,Colisión frontal,Despejado,Sin especificar,Conductor,Desconocido,Desconocido,0,Desconocido,442852.118,4478973.178,false,false
2024S010944,2024-03-24T13:15:00Z,CALL. GUATEMALA / CALL. PUERTO RICO,8,5,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,0,Desconocido,442852.118,4478973.178,false,false
2024S010944,2024-03-24T13:15:00Z,CALL. GUATEMALA / CALL. PUERTO RICO,8,5,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,442852.118,4478973.178,false,false
2024S010716,2024-03-25T03:15:00Z,AVDA. LOS ROSALES / CTRA. VILLAVERDE A VALLECAS,500,17,VILLAVERDE,Solo salida de la vía,Nublado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442046.402,4467970.543,true,false
2024S010809,2024-03-25T00:15:00Z,AUTOV. A-2 / AVDA. BRUSELAS,+00500E,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,443669.094,4477161.76,false,false
2024S010809,2024-03-25T00:15:00Z,AUTOV. A-2 / AVDA. BRUSELAS,+00500E,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,0,Desconocido,443669.094,4477161.76,false,false
2024S010810,2024-03-25T01:00:00Z,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 35,35,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,444971.617,4472650.704,false,false
2024S010810,2024-03-25T01:00:00Z,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 35,35,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,444971.617,4472650.704,false,false
2024S010810,2024-03-25T01:00:00Z,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 35,35,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,444971.617,4472650.704,false,false
2024S010813,2024-03-25T19:30:00Z,AVDA. REAL DE PINTO / CALL. DOMINGO PARRAGA,2,16,HORTALEZA,Vuelco,Lluvia débil,Furgoneta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,439952.03,4465973.126,true,false
2024S010817,2024-03-25T04:49:00Z,AVDA. ALBUFERA 270,270,13,PUENTE DE VALLECAS,Atropello a persona,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,445660.42,4470938.333,true,false
2024S010817,2024-03-25T04:49:00Z,AVDA. ALBUFERA 270,270,13,PUENTE DE VALLECAS,Atropello a persona,Lluvia débil,Turismo,Peatón,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,445660.42,4470938.333,false,false
2024S010817,2024-03-25T04:49:00Z,AVDA. ALBUFERA 270,270,13,PUENTE DE VALLECAS,Atropello a persona,Lluvia débil,Turismo,Peatón,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,445660.42,4470938.333,false,false
2024S010818,2024-03-25T01:48:00Z,AVDA. MONASTERIO DE SILOS 32A,32A,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Autocaravana,Conductor,Desconocido,Desconocido,0,Desconocido,440610.562,4483848.179,false,false
2024S010818,2024-03-25T01:48:00Z,AVDA. MONASTERIO DE SILOS 32A,32A,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,0,Desconocido,440610.562,4483848.179,true,false
2024S010819,2024-03-25T05:13:00Z,CALL. JOSE DEL HIERRO 3,3,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444809.184,4476362.558,false,false
2024S010819,2024-03-25T05:13:00Z,CALL. JOSE DEL HIERRO 3,3,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,444809.184,4476362.558,false,false
2024S010820,2024-03-25T05:00:00Z,CALL. AVIADOR ZORITA 23,23,6,TETUÁN,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,440782.949,4477851.514,false,false
2024S010820,2024-03-25T05:00:00Z,CALL. AVIADOR ZORITA 23,23,6,TETUÁN,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,440782.949,4477851.514,false,false
2024S010823,2024-03-25T07:50:00Z,AVENIDA PARQUE PALOMERAS BAJAS,76,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 55 a 59 años,Hombre,0,Desconocido,443551.602,4470282.713,false,false
2024S010823,2024-03-25T07:50:00Z,AVENIDA PARQUE PALOMERAS BAJAS,76,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 55 a 59 años,Hombre,0,Desconocido,443551.602,4470282.713,false,false
2024S010824,2024-03-25T08:55:00Z,CALL. ANCORA 14,14,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441304.286,4472704.035,false,false
2024S010824,2024-03-25T08:55:00Z,CALL. ANCORA 14,14,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441304.286,4472704.035,false,false
2024S010824,2024-03-25T08:55:00Z,CALL. ANCORA 14,14,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,0,Desconocido,441304.286,4472704.035,false,false
2024S010825,2024-03-25T09:54:00Z,PASEO. REINA CRISTINA / PASEO. INFANTA ISABEL,1,3,RETIRO,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,441679.408,4473080.871,false,false
2024S010827,2024-03-25T09:50:00Z,PASEO. CASTELLANA 177,177,6,TETUÁN,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,0,Desconocido,441524.915,4479360.63,false,false
2024S010828,2024-03-25T08:30:00Z,CMNO. VIEJO DE VICALVARO / AUTOV. M-40,7,19,VICÁLVARO,Alcance,Lluvia débil,Furgoneta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447083.287,4472972.831,false,false
2024S010828,2024-03-25T08:30:00Z,CMNO. VIEJO DE VICALVARO / AUTOV. M-40,7,19,VICÁLVARO,Alcance,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,447083.287,4472972.831,false,false
2024S010829,2024-03-25T10:12:00Z,CALL. JESUS DEL VALLE / CALL. EL ESCORIAL,14,1,CENTRO,Colisión fronto-lateral,Nublado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,440248.936,4475097.707,false,false
2024S010829,2024-03-25T10:12:00Z,CALL. JESUS DEL VALLE / CALL. EL ESCORIAL,14,1,CENTRO,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440248.936,4475097.707,false,false
